,date,state,cases,deaths
23426,2020-03-31,Pennsylvania,10,0
23427,2020-03-31,Pennsylvania,61,0
23428,2020-03-31,Pennsylvania,66,0
23429,2020-03-31,Puerto Rico,239,8
23430,2020-03-31,Rhode Island,19,0
23431,2020-03-31,Rhode Island,40,0
23432,2020-03-31,Rhode Island,23,0
23433,2020-03-31,Rhode Island,305,0
23434,2020-03-31,Rhode Island,179,8
23435,2020-03-31,Rhode Island,29,0
23436,2020-03-31,South Carolina,4,0
23437,2020-03-31,South Carolina,13,1
23438,2020-03-31,South Carolina,39,1
23439,2020-03-31,South Carolina,2,0
23440,2020-03-31,South Carolina,1,0
23441,2020-03-31,South Carolina,91,1
23442,2020-03-31,South Carolina,15,0
23443,2020-03-31,South Carolina,3,1
23444,2020-03-31,South Carolina,142,1
23445,2020-03-31,South Carolina,2,0
23446,2020-03-31,South Carolina,6,0
23447,2020-03-31,South Carolina,25,1
23448,2020-03-31,South Carolina,5,0
23449,2020-03-31,South Carolina,11,0
23450,2020-03-31,South Carolina,1,0
23451,2020-03-31,South Carolina,17,0
23452,2020-03-31,South Carolina,2,0
23453,2020-03-31,South Carolina,6,0
23454,2020-03-31,South Carolina,19,3
23455,2020-03-31,South Carolina,13,0
23456,2020-03-31,South Carolina,106,1
23457,2020-03-31,South Carolina,5,0
23458,2020-03-31,South Carolina,37,3
23459,2020-03-31,South Carolina,3,0
23460,2020-03-31,South Carolina,105,2
23461,2020-03-31,South Carolina,15,0
23462,2020-03-31,South Carolina,3,0
23463,2020-03-31,South Carolina,5,0
23464,2020-03-31,South Carolina,54,1
23465,2020-03-31,South Carolina,2,1
23466,2020-03-31,South Carolina,2,0
23467,2020-03-31,South Carolina,2,0
23468,2020-03-31,South Carolina,5,0
23469,2020-03-31,South Carolina,22,0
23470,2020-03-31,South Carolina,14,0
23471,2020-03-31,South Carolina,148,2
23472,2020-03-31,South Carolina,1,0
23473,2020-03-31,South Carolina,37,0
23474,2020-03-31,South Carolina,39,2
23475,2020-03-31,South Carolina,3,0
23476,2020-03-31,South Carolina,2,0
23477,2020-03-31,South Carolina,56,1
23478,2020-03-31,South Dakota,1,0
23479,2020-03-31,South Dakota,20,0
23480,2020-03-31,South Dakota,1,0
23481,2020-03-31,South Dakota,1,0
23482,2020-03-31,South Dakota,3,0
23483,2020-03-31,South Dakota,1,0
23484,2020-03-31,South Dakota,1,0
23485,2020-03-31,South Dakota,3,0
23486,2020-03-31,South Dakota,5,0
23487,2020-03-31,South Dakota,2,1
23488,2020-03-31,South Dakota,1,0
23489,2020-03-31,South Dakota,1,0
23490,2020-03-31,South Dakota,1,0
23491,2020-03-31,South Dakota,1,0
23492,2020-03-31,South Dakota,1,0
23493,2020-03-31,South Dakota,2,0
23494,2020-03-31,South Dakota,1,0
23495,2020-03-31,South Dakota,6,0
23496,2020-03-31,South Dakota,5,0
23497,2020-03-31,South Dakota,1,0
23498,2020-03-31,South Dakota,1,0
23499,2020-03-31,South Dakota,2,0
23500,2020-03-31,South Dakota,1,0
23501,2020-03-31,South Dakota,31,0
23502,2020-03-31,South Dakota,5,0
23503,2020-03-31,South Dakota,1,0
23504,2020-03-31,South Dakota,1,0
23505,2020-03-31,South Dakota,1,0
23506,2020-03-31,South Dakota,1,0
23507,2020-03-31,South Dakota,6,0
23508,2020-03-31,Tennessee,10,0
23509,2020-03-31,Tennessee,2,0
23510,2020-03-31,Tennessee,4,0
23511,2020-03-31,Tennessee,2,0
23512,2020-03-31,Tennessee,25,0
23513,2020-03-31,Tennessee,10,0
23514,2020-03-31,Tennessee,4,0
23515,2020-03-31,Tennessee,3,0
23516,2020-03-31,Tennessee,5,0
23517,2020-03-31,Tennessee,1,0
23518,2020-03-31,Tennessee,10,0
23519,2020-03-31,Tennessee,3,0
23520,2020-03-31,Tennessee,2,0
23521,2020-03-31,Tennessee,1,0
23522,2020-03-31,Tennessee,1,0
23523,2020-03-31,Tennessee,11,0
23524,2020-03-31,Tennessee,541,3
23525,2020-03-31,Tennessee,4,0
23526,2020-03-31,Tennessee,17,0
23527,2020-03-31,Tennessee,3,0
23528,2020-03-31,Tennessee,12,0
23529,2020-03-31,Tennessee,1,0
23530,2020-03-31,Tennessee,5,0
23531,2020-03-31,Tennessee,6,0
23532,2020-03-31,Tennessee,3,0
23533,2020-03-31,Tennessee,12,0
23534,2020-03-31,Tennessee,4,0
23535,2020-03-31,Tennessee,2,0
23536,2020-03-31,Tennessee,48,0
23537,2020-03-31,Tennessee,1,0
23538,2020-03-31,Tennessee,1,0
23539,2020-03-31,Tennessee,4,0
23540,2020-03-31,Tennessee,2,0
23541,2020-03-31,Tennessee,1,0
23542,2020-03-31,Tennessee,1,0
23543,2020-03-31,Tennessee,2,0
23544,2020-03-31,Tennessee,6,0
23545,2020-03-31,Tennessee,2,0
23546,2020-03-31,Tennessee,66,0
23547,2020-03-31,Tennessee,2,0
23548,2020-03-31,Tennessee,2,0
23549,2020-03-31,Tennessee,1,0
23550,2020-03-31,Tennessee,8,0
23551,2020-03-31,Tennessee,4,0
23552,2020-03-31,Tennessee,5,0
23553,2020-03-31,Tennessee,6,0
23554,2020-03-31,Tennessee,1,0
23555,2020-03-31,Tennessee,15,0
23556,2020-03-31,Tennessee,3,0
23557,2020-03-31,Tennessee,1,0
23558,2020-03-31,Tennessee,1,0
23559,2020-03-31,Tennessee,5,0
23560,2020-03-31,Tennessee,19,0
23561,2020-03-31,Tennessee,1,0
23562,2020-03-31,Tennessee,1,0
23563,2020-03-31,Tennessee,2,0
23564,2020-03-31,Tennessee,2,0
23565,2020-03-31,Tennessee,24,0
23566,2020-03-31,Tennessee,2,0
23567,2020-03-31,Tennessee,27,0
23568,2020-03-31,Tennessee,57,0
23569,2020-03-31,Tennessee,2,0
23570,2020-03-31,Tennessee,7,0
23571,2020-03-31,Tennessee,396,1
23572,2020-03-31,Tennessee,1,0
23573,2020-03-31,Tennessee,11,0
23574,2020-03-31,Tennessee,164,0
23575,2020-03-31,Tennessee,16,0
23576,2020-03-31,Tennessee,3,0
23577,2020-03-31,Tennessee,1,0
23578,2020-03-31,Tennessee,1,0
23579,2020-03-31,Tennessee,109,9
23580,2020-03-31,Tennessee,1,0
23581,2020-03-31,Tennessee,14,0
23582,2020-03-31,Tennessee,1,0
23583,2020-03-31,Tennessee,1,0
23584,2020-03-31,Tennessee,1,0
23585,2020-03-31,Tennessee,111,0
23586,2020-03-31,Tennessee,32,0
23587,2020-03-31,Texas,1,0
23588,2020-03-31,Texas,4,0
23589,2020-03-31,Texas,2,0
23590,2020-03-31,Texas,2,0
23591,2020-03-31,Texas,2,0
23592,2020-03-31,Texas,6,0
23593,2020-03-31,Texas,36,1
23594,2020-03-31,Texas,207,9
23595,2020-03-31,Texas,1,0
23596,2020-03-31,Texas,9,0
23597,2020-03-31,Texas,95,1
23598,2020-03-31,Texas,46,2
23599,2020-03-31,Texas,3,0
23600,2020-03-31,Texas,1,0
23601,2020-03-31,Texas,2,0
23602,2020-03-31,Texas,1,0
23603,2020-03-31,Texas,3,0
23604,2020-03-31,Texas,26,0
23605,2020-03-31,Texas,2,0
23606,2020-03-31,Texas,8,0
23607,2020-03-31,Texas,8,0
23608,2020-03-31,Texas,2,0
23609,2020-03-31,Texas,160,1
23610,2020-03-31,Texas,11,2
23611,2020-03-31,Texas,1,0
23612,2020-03-31,Texas,1,0
23613,2020-03-31,Texas,1,0
23614,2020-03-31,Texas,631,13
23615,2020-03-31,Texas,3,0
23616,2020-03-31,Texas,3,0
23617,2020-03-31,Texas,2,0
23618,2020-03-31,Texas,206,4
23619,2020-03-31,Texas,3,0
23620,2020-03-31,Texas,7,0
23621,2020-03-31,Texas,50,0
23622,2020-03-31,Texas,16,1
23623,2020-03-31,Texas,1,0
23624,2020-03-31,Texas,1,0
23625,2020-03-31,Texas,1,0
23626,2020-03-31,Texas,2,0
23627,2020-03-31,Texas,138,2
23628,2020-03-31,Texas,1,0
23629,2020-03-31,Texas,1,0
23630,2020-03-31,Texas,106,0
23631,2020-03-31,Texas,7,0
23632,2020-03-31,Texas,5,0
23633,2020-03-31,Texas,3,0
23634,2020-03-31,Texas,15,0
23635,2020-03-31,Texas,1,0
23636,2020-03-31,Texas,1,0
23637,2020-03-31,Texas,12,1
23638,2020-03-31,Texas,680,6
23639,2020-03-31,Texas,1,0
23640,2020-03-31,Texas,24,0
23641,2020-03-31,Texas,1,0
23642,2020-03-31,Texas,38,0
23643,2020-03-31,Texas,1,0
23644,2020-03-31,Texas,7,0
23645,2020-03-31,Texas,6,0
23646,2020-03-31,Texas,3,0
23647,2020-03-31,Texas,4,0
23648,2020-03-31,Texas,1,0
23649,2020-03-31,Texas,18,0
23650,2020-03-31,Texas,8,1
23651,2020-03-31,Texas,2,0
23652,2020-03-31,Texas,3,0
23653,2020-03-31,Texas,7,0
23654,2020-03-31,Texas,1,0
23655,2020-03-31,Texas,3,0
23656,2020-03-31,Texas,1,0
23657,2020-03-31,Texas,1,0
23658,2020-03-31,Texas,1,0
23659,2020-03-31,Texas,2,0
23660,2020-03-31,Texas,2,0
23661,2020-03-31,Texas,3,0
23662,2020-03-31,Texas,77,1
23663,2020-03-31,Texas,2,0
23664,2020-03-31,Texas,1,0
23665,2020-03-31,Texas,27,2
23666,2020-03-31,Texas,1,0
23667,2020-03-31,Texas,39,1
23668,2020-03-31,Texas,3,0
23669,2020-03-31,Texas,13,1
23670,2020-03-31,Texas,2,0
23671,2020-03-31,Texas,1,0
23672,2020-03-31,Texas,81,0
23673,2020-03-31,Texas,1,0
23674,2020-03-31,Texas,1,0
23675,2020-03-31,Texas,2,0
23676,2020-03-31,Texas,3,0
23677,2020-03-31,Texas,31,0
23678,2020-03-31,Texas,2,1
23679,2020-03-31,Texas,5,0
23680,2020-03-31,Texas,4,0
23681,2020-03-31,Texas,4,0
23682,2020-03-31,Texas,5,0
23683,2020-03-31,Texas,6,0
23684,2020-03-31,Texas,2,0
23685,2020-03-31,Texas,5,0
23686,2020-03-31,Texas,3,0
23687,2020-03-31,Texas,1,0
23688,2020-03-31,Texas,1,0
23689,2020-03-31,Texas,2,0
23690,2020-03-31,Texas,32,1
23691,2020-03-31,Texas,2,0
23692,2020-03-31,Texas,1,0
23693,2020-03-31,Texas,175,1
23694,2020-03-31,Texas,11,0
23695,2020-03-31,Texas,4,0
23696,2020-03-31,Texas,6,0
23697,2020-03-31,Texas,206,2
23698,2020-03-31,Texas,2,0
23699,2020-03-31,Texas,2,0
23700,2020-03-31,Texas,5,0
23701,2020-03-31,Texas,2,1
23702,2020-03-31,Texas,9,0
23703,2020-03-31,Texas,3,0
23704,2020-03-31,Texas,3,0
23705,2020-03-31,Texas,8,0
23706,2020-03-31,Texas,37,2
23707,2020-03-31,Texas,6,0
23708,2020-03-31,Texas,30,0
23709,2020-03-31,Texas,2,0
23710,2020-03-31,Texas,42,1
23711,2020-03-31,Texas,3,0
23712,2020-03-31,Texas,1,0
23713,2020-03-31,Texas,1,0
23714,2020-03-31,Texas,1,0
23715,2020-03-31,Utah,7,0
23716,2020-03-31,Utah,7,0
23717,2020-03-31,Utah,84,1
23718,2020-03-31,Utah,1,0
23719,2020-03-31,Utah,6,0
23720,2020-03-31,Utah,3,0
23721,2020-03-31,Utah,396,0
23722,2020-03-31,Utah,4,0
23723,2020-03-31,Utah,172,0
23724,2020-03-31,Utah,12,0
23725,2020-03-31,Utah,1,0
23726,2020-03-31,Utah,19,3
23727,2020-03-31,Utah,70,0
23728,2020-03-31,Utah,50,0
23729,2020-03-31,Utah,14,0
23730,2020-03-31,Utah,41,1
23731,2020-03-31,Vermont,23,0
23732,2020-03-31,Vermont,18,0
23733,2020-03-31,Vermont,2,0
23734,2020-03-31,Vermont,152,6
23735,2020-03-31,Vermont,13,0
23736,2020-03-31,Vermont,13,0
23737,2020-03-31,Vermont,4,0
23738,2020-03-31,Vermont,7,0
23739,2020-03-31,Vermont,6,0
23740,2020-03-31,Vermont,23,6
23741,2020-03-31,Vermont,15,0
23742,2020-03-31,Vermont,11,0
23743,2020-03-31,Vermont,18,1
23744,2020-03-31,Virgin Islands,30,0
23745,2020-03-31,Virginia,7,0
23746,2020-03-31,Virginia,21,0
23747,2020-03-31,Virginia,30,0
23748,2020-03-31,Virginia,1,0
23749,2020-03-31,Virginia,2,0
23750,2020-03-31,Virginia,3,0
23751,2020-03-31,Virginia,104,2
23752,2020-03-31,Virginia,2,0
23753,2020-03-31,Virginia,5,0
23754,2020-03-31,Virginia,1,0
23755,2020-03-31,Virginia,1,0
23756,2020-03-31,Virginia,2,0
23757,2020-03-31,Virginia,1,0
23758,2020-03-31,Virginia,1,0
23759,2020-03-31,Virginia,1,0
23760,2020-03-31,Virginia,14,0
23761,2020-03-31,Virginia,23,0
23762,2020-03-31,Virginia,43,0
23763,2020-03-31,Virginia,1,0
23764,2020-03-31,Virginia,3,0
23765,2020-03-31,Virginia,4,0
23766,2020-03-31,Virginia,244,2
23767,2020-03-31,Virginia,1,0
23768,2020-03-31,Virginia,7,0
23769,2020-03-31,Virginia,3,0
23770,2020-03-31,Virginia,5,0
23771,2020-03-31,Virginia,1,0
23772,2020-03-31,Virginia,12,0
23773,2020-03-31,Virginia,1,0
23774,2020-03-31,Virginia,1,0
23775,2020-03-31,Virginia,7,0
23776,2020-03-31,Virginia,7,0
23777,2020-03-31,Virginia,1,0
23778,2020-03-31,Virginia,3,0
23779,2020-03-31,Virginia,1,0
23780,2020-03-31,Virginia,13,0
23781,2020-03-31,Virginia,6,0
23782,2020-03-31,Virginia,6,0
23783,2020-03-31,Virginia,62,3
23784,2020-03-31,Virginia,1,0
23785,2020-03-31,Virginia,4,0
23786,2020-03-31,Virginia,4,0
23787,2020-03-31,Virginia,89,3
23788,2020-03-31,Virginia,3,0
23789,2020-03-31,Virginia,1,0
23790,2020-03-31,Virginia,1,0
23791,2020-03-31,Virginia,1,0
23792,2020-03-31,Virginia,2,0
23793,2020-03-31,Virginia,87,0
23794,2020-03-31,Virginia,9,0
23795,2020-03-31,Virginia,5,0
23796,2020-03-31,Virginia,3,0
23797,2020-03-31,Virginia,1,0
23798,2020-03-31,Virginia,8,0
23799,2020-03-31,Virginia,2,0
23800,2020-03-31,Virginia,4,0
23801,2020-03-31,Virginia,1,0
23802,2020-03-31,Virginia,2,0
23803,2020-03-31,Virginia,1,0
23804,2020-03-31,Virginia,23,1
23805,2020-03-31,Virginia,27,0
23806,2020-03-31,Virginia,1,0
23807,2020-03-31,Virginia,3,0
23808,2020-03-31,Virginia,1,0
23809,2020-03-31,Virginia,2,0
23810,2020-03-31,Virginia,1,0
23811,2020-03-31,Virginia,2,0
23812,2020-03-31,Virginia,1,0
23813,2020-03-31,Virginia,2,0
23814,2020-03-31,Virginia,12,0
23815,2020-03-31,Virginia,4,0
23816,2020-03-31,Virginia,2,0
23817,2020-03-31,Virginia,7,0
23818,2020-03-31,Virginia,94,0
23819,2020-03-31,Virginia,1,0
23820,2020-03-31,Virginia,26,0
23821,2020-03-31,Virginia,3,0
23822,2020-03-31,Virginia,6,0
23823,2020-03-31,Virginia,2,0
23824,2020-03-31,Virginia,5,0
23825,2020-03-31,Virginia,7,0
23826,2020-03-31,Virginia,1,0
23827,2020-03-31,Virginia,1,0
23828,2020-03-31,Virginia,7,0
23829,2020-03-31,Virginia,24,0
23830,2020-03-31,Virginia,4,0
23831,2020-03-31,Virginia,1,0
23832,2020-03-31,Virginia,2,0
23833,2020-03-31,Virginia,65,0
23834,2020-03-31,Virginia,3,0
23835,2020-03-31,Virginia,2,0
23836,2020-03-31,Virginia,2,0
23837,2020-03-31,Virginia,8,1
23838,2020-03-31,Virginia,3,0
23839,2020-03-31,Virginia,1,0
23840,2020-03-31,Virginia,14,0
23841,2020-03-31,Washington,7,0
23842,2020-03-31,Washington,101,6
23843,2020-03-31,Washington,15,2
23844,2020-03-31,Washington,6,0
23845,2020-03-31,Washington,116,6
23846,2020-03-31,Washington,1,0
23847,2020-03-31,Washington,13,0
23848,2020-03-31,Washington,5,0
23849,2020-03-31,Washington,1,0
23850,2020-03-31,Washington,33,0
23851,2020-03-31,Washington,62,0
23852,2020-03-31,Washington,1,0
23853,2020-03-31,Washington,106,3
23854,2020-03-31,Washington,14,0
23855,2020-03-31,Washington,2332,152
23856,2020-03-31,Washington,63,1
23857,2020-03-31,Washington,8,0
23858,2020-03-31,Washington,7,1
23859,2020-03-31,Washington,10,0
23860,2020-03-31,Washington,1,0
23861,2020-03-31,Washington,2,0
23862,2020-03-31,Washington,3,0
23863,2020-03-31,Washington,352,6
23864,2020-03-31,Washington,4,0
23865,2020-03-31,Washington,101,3
23866,2020-03-31,Washington,1,0
23867,2020-03-31,Washington,1228,32
23868,2020-03-31,Washington,140,4
23869,2020-03-31,Washington,4,0
23870,2020-03-31,Washington,48,0
23871,2020-03-31,Washington,7,0
23872,2020-03-31,Washington,116,7
23873,2020-03-31,Washington,6,0
23874,2020-03-31,Washington,147,3
23875,2020-03-31,West Virginia,16,0
23876,2020-03-31,West Virginia,1,0
23877,2020-03-31,West Virginia,3,0
23878,2020-03-31,West Virginia,3,0
23879,2020-03-31,West Virginia,1,0
23880,2020-03-31,West Virginia,11,0
23881,2020-03-31,West Virginia,9,0
23882,2020-03-31,West Virginia,8,0
23883,2020-03-31,West Virginia,31,0
23884,2020-03-31,West Virginia,2,0
23885,2020-03-31,West Virginia,5,1
23886,2020-03-31,West Virginia,4,0
23887,2020-03-31,West Virginia,3,0
23888,2020-03-31,West Virginia,2,0
23889,2020-03-31,West Virginia,31,0
23890,2020-03-31,West Virginia,1,0
23891,2020-03-31,West Virginia,10,0
23892,2020-03-31,West Virginia,1,0
23893,2020-03-31,West Virginia,3,0
23894,2020-03-31,West Virginia,4,0
23895,2020-03-31,West Virginia,3,0
23896,2020-03-31,West Virginia,1,0
23897,2020-03-31,West Virginia,2,0
23898,2020-03-31,West Virginia,2,0
23899,2020-03-31,West Virginia,1,0
23900,2020-03-31,West Virginia,1,0
23901,2020-03-31,West Virginia,1,0
23902,2020-03-31,West Virginia,2,0
23903,2020-03-31,Wisconsin,1,0
23904,2020-03-31,Wisconsin,2,0
23905,2020-03-31,Wisconsin,9,0
23906,2020-03-31,Wisconsin,1,0
23907,2020-03-31,Wisconsin,1,0
23908,2020-03-31,Wisconsin,8,0
23909,2020-03-31,Wisconsin,3,0
23910,2020-03-31,Wisconsin,9,0
23911,2020-03-31,Wisconsin,194,2
23912,2020-03-31,Wisconsin,10,0
23913,2020-03-31,Wisconsin,1,0
23914,2020-03-31,Wisconsin,6,0
23915,2020-03-31,Wisconsin,3,0
23916,2020-03-31,Wisconsin,11,0
23917,2020-03-31,Wisconsin,22,2
23918,2020-03-31,Wisconsin,2,0
23919,2020-03-31,Wisconsin,6,0
23920,2020-03-31,Wisconsin,3,0
23921,2020-03-31,Wisconsin,1,1
23922,2020-03-31,Wisconsin,2,0
23923,2020-03-31,Wisconsin,11,0
23924,2020-03-31,Wisconsin,3,0
23925,2020-03-31,Wisconsin,37,0
23926,2020-03-31,Wisconsin,19,0
23927,2020-03-31,Wisconsin,3,0
23928,2020-03-31,Wisconsin,1,0
23929,2020-03-31,Wisconsin,2,0
23930,2020-03-31,Wisconsin,674,11
23931,2020-03-31,Wisconsin,2,0
23932,2020-03-31,Wisconsin,1,0
23933,2020-03-31,Wisconsin,3,0
23934,2020-03-31,Wisconsin,12,0
23935,2020-03-31,Wisconsin,43,5
23936,2020-03-31,Wisconsin,7,0
23937,2020-03-31,Wisconsin,1,0
23938,2020-03-31,Wisconsin,26,0
23939,2020-03-31,Wisconsin,2,0
23940,2020-03-31,Wisconsin,16,0
23941,2020-03-31,Wisconsin,13,1
23942,2020-03-31,Wisconsin,11,0
23943,2020-03-31,Wisconsin,5,0
23944,2020-03-31,Wisconsin,3,0
23945,2020-03-31,Wisconsin,6,0
23946,2020-03-31,Wisconsin,40,1
23947,2020-03-31,Wisconsin,101,1
23948,2020-03-31,Wisconsin,1,1
23949,2020-03-31,Wisconsin,11,0
23950,2020-03-31,Wisconsin,2,0
23951,2020-03-31,Wyoming,3,0
23952,2020-03-31,Wyoming,3,0
23953,2020-03-31,Wyoming,3,0
23954,2020-03-31,Wyoming,1,0
23955,2020-03-31,Wyoming,25,0
23956,2020-03-31,Wyoming,1,0
23957,2020-03-31,Wyoming,1,0
23958,2020-03-31,Wyoming,7,0
23959,2020-03-31,Wyoming,27,0
23960,2020-03-31,Wyoming,12,0
23961,2020-03-31,Wyoming,1,0
23962,2020-03-31,Wyoming,10,0
23963,2020-03-31,Wyoming,1,0
23964,2020-03-31,Wyoming,2,0
23965,2020-03-31,Wyoming,23,0
23966,2020-03-31,Wyoming,1,0
